Unnamed: 0,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,labels
9383,5161,teman gue gue chat balas oke doang susu kontol manis,1,1,1,0,0,0,0,0,1,1,0,0,1
9384,10800,indah cocot,0,1,0,0,0,0,0,0,0,0,0,0,1
9385,12855,pe perang twitter meng mensyiahkan orang israel meng yahudi yahudi orang iran mabuk wkwk,0,0,0,0,0,0,0,0,0,0,0,0,0
9386,1759,mending bikin google borang takut ngerap usil cowok cowok bejat,0,0,0,0,0,0,0,0,0,0,0,0,0
9387,7476,partai komunis indonesia bunuh orang islam anti agama orang islam bantai partai komunis indonesia jihad bela partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,1,0,1
9388,12642,haha saksi bisu galau xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 blok wkwk jahat,0,0,0,0,0,0,0,0,0,0,0,0,0
9389,6863,bunga bangkai xf0 x9f x98 x86,0,0,0,0,0,0,0,0,0,0,0,0,0
9390,7740,anjing jokowi presiden urus daerah khusus ibukota mudah,1,1,1,0,0,0,0,0,1,1,0,0,1
9391,8364,tolol tulis kayak xf0 x9f x98 xb8 xf0 x9f x98 xb8 xf0 x9f x91 x8b xf0 x9f x91 x8b xf0 x9f x91 x8,1,1,1,0,0,0,0,0,1,1,0,0,1
9392,12095,sekolah negeri sekolah dasar alami agama data teman teman kristiani hindu buddha ajar agama muslim mata ajar agama isl,0,0,0,0,0,0,0,0,0,0,0,0,0
9393,10383,enak lo beasiswa asing,0,0,0,0,0,0,0,0,0,0,0,0,0
9394,5761,rakyat menge i lihat agama teror bom aksi teror kuasa republik,0,0,0,0,0,0,0,0,0,0,0,0,0
9395,12854,bom 200 nih,0,0,0,0,0,0,0,0,0,0,0,0,0
9396,7818,rebut saham pegang saham tabok pakai duit hasil utang dasar bani kadal kadal selesai selesai,1,1,0,1,0,0,0,0,1,0,1,0,1
9397,1982,tulis parah dandhy laksono keliar masuk televisi bakar sekolah pikir,1,0,1,0,0,0,0,0,1,1,0,0,1
9398,11819,indonesia tindak nyata usir duta myanmar indonesia biksu buddha militer bunuh masal genosida etnis rohingya,1,0,1,0,1,1,0,0,0,0,0,1,1
9399,1738,jokowi agus harimurti yudhoyono lawan prabowo tau 2019 ganti presiden 2019 presiden jokowi,1,0,1,0,0,0,0,0,1,1,0,0,1
9400,8209,brim segi sistem pulang ekonomi tan sri dato seri sulaiman mahbub urus telekom malaysia manifesto baris nasional hebat negara,0,0,0,0,0,0,0,0,0,0,0,0,0
9401,9820,xe3 x85 xa4damar rogoh kantung celana cari ponsel warna hitam deteksi xe3 x85 xa4 xe3 x85 xa4 xe3 x85 xa4 xe3 x85 xa424 xc2 xb0c pondok cina sial xe3 x85 xa4cukup sekolah,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,1043,bak sampah jerman anis resmi toilet keliling gunting pita ya nomor induk siswa,1,0,1,0,0,0,0,0,1,1,0,0,1
9403,12502,politikus gila jabat amp a bilang jokowi antek asing a partai politik gurem cari dukung pilih presiden 2019 habis wacana politik b si program bangun negara republik indonesia ujung jual benci hoaks agama a ge,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,4695,uskup surabaya damping kaum muda katolik kader pimpin milenial,0,0,0,0,0,0,0,0,0,0,0,0,0
9405,4528,kampret pas butuh rusak suasana hati sumpah,1,1,1,0,0,0,0,0,1,1,0,0,1
9406,4823,ayo viralkan malu nyata fitnah hadap warga kampung akuarium ban nyata gubernur daerah khusus ibukota jakarta anies baswedan 24 warga tinggal dunia tinggal bekas gusur,1,0,1,0,0,0,0,0,1,1,0,0,1
9407,3182,salam jokowi kayak ferdinan antek susilo bambang yudhoyono ya,0,0,0,0,0,0,0,0,0,0,0,0,0
9408,12485,bani marah ajak obrol lari kesana kemari cari alas,1,0,0,1,0,0,0,0,1,0,1,0,1
9409,3581,meteor garden cina,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,10029,nyata sudut perintah sungguh naif amp munafik hidup manusia tau terima kasih amp balas budi tolol,1,1,1,0,0,0,0,0,1,1,0,0,1
9411,4081,gaji fantastis liga cina a inya takluk liga cina serie a salah liga pilih cerdas ku,0,0,0,0,0,0,0,0,0,0,0,0,0
9412,11780,lantik bilang pribumi bangkit nyata impo bawang putih cina notabene kampanye pilih kepala daerah bilang anti asing,1,0,1,0,0,0,0,0,1,1,0,0,1
9413,4614,alhamdulillah ikhtiar rinjani geopark dunia wujud,0,0,0,0,0,0,0,0,0,0,0,0,0
9414,6458,pilih kepala daerah dampak positif hadap masyarakat indonesia pilih kepala daerah dampak positif viralkan viral,0,0,0,0,0,0,0,0,0,0,0,0,0
9415,3846,cina pasrah becek suka teriak suka ngewe squi,1,1,0,1,0,0,0,1,0,0,1,0,1
9416,2148,pilih kepala daerah curang jawa barat jawa barat kantong komunis catat ajar marhaen lahir daerah kubur nya marhaen daerah,0,0,0,0,0,0,0,0,0,0,0,0,0
9417,173,ayah pres badar nuqaba boekkk nih hebat bidang agama x takut natural killer tegur member lawak hambar lawak orang jom gerak gera badan chubby,0,0,0,0,0,0,0,0,0,0,0,0,0
9418,9667,dasar cebong angkat mati,1,1,1,0,0,0,0,0,1,1,0,0,1
9419,3929,detik sih be ahan nyata nya kitab suci fiksi fiktif aidit tantang umat islam 240 juta orang negeri orang,1,0,1,0,0,0,0,0,1,0,0,1,1
9420,12117,umat muslim indonesia keras jokowi megawati rezim masuk kepala polisi republik indonesia kepala polisi daerah lengser jokowi,1,0,0,1,0,0,0,0,1,0,0,1,1
9421,10693,1 kacau hukum politik sosial 2 tanggung presiden 3 jokowi biar 4 lengser jokowi ayo penjara ahok,1,0,1,0,0,0,0,0,1,0,0,1,1
9422,3655,prabowo nama nya pecah bangsa uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,1
9423,2805,jaka abanjir pimpin akhlak nista agama,1,0,1,0,1,0,0,0,0,1,0,0,1
9424,9143,900 ton benih oh ikultura tembus pasar ekspor 10 negara,0,0,0,0,0,0,0,0,0,0,0,0,0
9425,11608,komunis liberalis bentuk garis ujung barat timur bumi arah utara tuju selatan be emu tanah hancur menang keri jatuh pro,0,0,0,0,0,0,0,0,0,0,0,0,0
9426,8273,autis bang,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,4634,prabowo presiden sikap sih pendekar 1 kuping ubah haluan,1,0,1,0,0,0,0,0,1,1,0,0,1
9428,11861,maju anjing,1,1,1,0,0,0,0,0,1,1,0,0,1
9429,11441,lawan partai adil sejahtera konsisten lawan investasi cina grup lippo donatur anies sandi meika a partai adil sejahtera,1,0,0,1,0,1,0,0,0,0,1,0,1
9430,7344,huhu kim bum plot twist banget sumpah rela monyet biar monyet pindah on eh tau monyet berani tau,1,1,1,0,0,0,0,0,1,1,0,0,1
9431,217,anak cocot ya,1,1,1,0,0,0,0,0,1,1,0,0,1
9432,6583,muslim menteri agama wajib jujur isi alquran,0,0,0,0,0,0,0,0,0,0,0,0,0
9433,7244,santai bro gue blok akun gue blok blok blok mahakam blok east natuna blok east kalimantan blok attaka blok kasur i don t car,0,0,0,0,0,0,0,0,0,0,0,0,0
9434,8733,rezim otoriter jokowi pro partai komunis indonesia anti islam,1,0,1,0,0,0,0,0,1,1,0,0,1
9435,12273,cebong dongok dongok abadi xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85 x,1,1,1,0,0,0,0,0,1,1,0,0,1
9436,8362,on gue omelin yel tenang orang gila yel orang barang taruh orang bego dongok sinting sarap bajing,1,1,1,0,0,0,1,0,0,1,0,0,1
9437,12493,kabar memek tembem,0,1,0,0,0,0,0,0,0,0,0,0,1
9438,9122,gempar moeldoko amuk tantang prabowo hadap presiden jokowi berita,0,0,0,0,0,0,0,0,0,0,0,0,0
9439,3285,jujur abang like anjing kucing 24 7 gaduh orang gaduh be umbuk then lari rumah selang,0,0,0,0,0,0,0,0,0,0,0,0,0
9440,13166,hati hati bisu bosan duh xf0 x9f x98 xaa,0,0,0,0,0,0,0,0,0,0,0,0,0
9441,2680,17 april 2018 sidang excecutive board unesco presiden unesco tuju hasil sidang komisi ketu palu 16 20 indonesia barat a inya geopark ciletuh labuh ratu sah sandang predikat ciletuh labuh ratu unesco global geopark cpu gg congratulation,0,0,0,0,0,0,0,0,0,0,0,0,0
9442,11034,kacau era kacau tau diam kontrak jongos asing asing naked,1,1,0,1,0,0,0,0,1,0,1,0,1
9443,9177,lt butuh terima antek antek ayah pegawai cari muka anak angkat sayang isaac mulia hidup mandiri sulit,0,0,0,0,0,0,0,0,0,0,0,0,0
9444,3418,bismillah superior printing harga ecer lgn polos print ratus puluh ribu lusin lgn polos ratus puluh ribu print 130 ribu bahan rena dri fit pe sp info order pin 5fd97626 wa 081210090063 instagram sri yono bolanet pilih kepala daerah jersey for sale jersey goes to festival thumb,0,0,0,0,0,0,0,0,0,0,0,0,0
9445,2468,inti prabowo amin prasangka dasar jegal partai demokrasi indonesia juang kuasa 2019,1,0,0,1,0,0,0,0,1,0,1,0,1
9446,3042,ah alah gembel banget screenshot,0,1,0,0,0,0,0,0,0,0,0,0,1
9447,5259,kabinet jongos cina,1,1,0,1,0,1,0,0,0,0,1,0,1
9448,12078,habis makan camil ya malam bikin tidur malam xf0 x9f x99 x88 xf0 x9f x99 x88 gemuk perut colek perut youngji entar gendut cubit pipi youngji pelan,0,0,0,0,0,0,0,0,0,0,0,0,0
9449,3697,budek deact kayak akun jinkiw bijak akun masuk mantap gue,0,0,0,0,0,0,0,0,0,0,0,0,0
9450,9787,sih negara bikin legislasi ya mental mahkamah jalan hukum larang ngewe resmi catet bikin jalan,0,0,0,0,0,0,0,0,0,0,0,0,0
9451,12454,coba tonton kisah ustaz felix youtube nder beliau lahir keluarga katolik kristen alhamdulillah mualaf masyaallah kisah inspirasi,0,0,0,0,0,0,0,0,0,0,0,0,0
9452,2354,faktafreepo perintah soeha o ganti rezim soekarno terima freepo tangan buka ayo indonesia indonesiakuasaifreepo freepo,0,0,0,0,0,0,0,0,0,0,0,0,0
9453,8570,agus harimurti yudhoyono kupon gratis abak umur hidup anak jokowi,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,5997,harap ekonomi pengaruh hiruk pikuk politik angka miskin turun,0,0,0,0,0,0,0,0,0,0,0,0,0
9455,7434,ganyang partai komunis indonesia musnah,1,0,0,1,0,1,0,0,0,0,0,1,1
9456,7431,soign restoran pegang konsep diversity gabung budaya korea makan makan internasional sepe i paris italia amerika picture below,0,0,0,0,0,0,0,0,0,0,0,0,0
9457,1117,ajak 4 orang kawan adik adik darah mara jiran 1 taman beli kerja seks komersial jemaah kerja seks komersial shj promosi nih tamat xe2 x80 xa6 uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,0
9458,9582,ya tunggu jalur nya lengser jokowi jokowi end,1,0,1,0,0,0,0,0,1,0,0,1,1
9459,4244,tai ajak,0,1,0,0,0,0,0,0,0,0,0,0,1
9460,3447,lebay duda ya,1,0,1,0,0,0,0,0,1,1,0,0,1
9461,8645,diskriminasi jatuh xe2 x80 xa6 reputasi bisu xe2 x80 xa6 aaaa aaaakuuu xe2 x80 xa6 ku layu xe2 x80 xa6 ooo ooo oooo,0,0,0,0,0,0,0,0,0,0,0,0,0
9462,11410,pengaruh komunisme situ eks komunis ya komitmen rendah,0,0,0,0,0,0,0,0,0,0,0,0,0
9463,4308,sok tau banget sih anjing hun betah nete gue,0,1,0,0,0,0,0,0,0,0,0,0,1
9464,1322,sih anjing banget paypal,1,1,0,1,0,0,0,0,1,0,1,0,1
9465,1266,sisi sadar gender tetangga belah maju kerja istri suami urus anak ekonomi lumayan mobil 3 motor ninja 1 lingkung,0,0,0,0,0,0,0,0,0,0,0,0,0
9466,5140,nyata komunis menang,0,0,0,0,0,0,0,0,0,0,0,0,0
9467,12950,dasar sih kutil babi ahok tukang bohong bohong ahok salah tutup gagal nya contoh banjir,1,1,1,0,0,0,0,0,1,1,0,0,1
9468,9252,film dono,0,0,0,0,0,0,0,0,0,0,0,0,0
9469,11033,kitab nista lapor hubung demo waspada cebong kafir islam,1,1,0,1,1,0,0,0,0,0,1,0,1
9470,13074,oh ya mbak kaos naga bonar gubernur jabar ayo mbak,0,0,0,0,0,0,0,0,0,0,0,0,0
9471,3970,terima kunjung duta palestina indonesia zuhair saleh muhammad al shun semangat sahabat ketua partai demokrasi indonesia juang presiden indonesia megawati soekarno putri yasser arafat,0,0,0,0,0,0,0,0,0,0,0,0,0
9472,549,najis kirim pesan direct message gue balas bodoh gue doa pentas menang,1,1,1,0,0,0,0,0,1,1,0,0,1
9473,9809,usir duta myanmar kumpul orang buddha indonesia lapang buka adakan orasi uniform resource locator,1,0,0,1,1,1,0,0,0,0,0,1,1
9474,1767,belek onta xf0 x9f x98 xa4 bicara gue xf0 x9f x94 xa8 xf0 x9f x98 xa4,1,1,1,0,0,0,0,0,1,1,0,0,1
9475,574,hidup prabowo anak soemitro penghianat bangsa,1,0,1,0,0,0,0,0,1,1,0,0,1
9476,12102,mantap bang conan,0,0,0,0,0,0,0,0,0,0,0,0,0
9477,10458,susup ai demokrat,1,0,1,0,0,0,0,0,1,1,0,0,1
9478,10580,indonesia musibah umat islam berkah orang cina amp kristen,1,0,0,1,1,1,0,0,0,0,1,0,1
9479,11119,jokowi tugas 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,1
9480,2173,cegah radikalisme kalang ajar santri ulama pandeglang gelar seminar,0,0,0,0,0,0,0,0,0,0,0,0,0
9481,930,dagang islam nusantara ramai and moga kristen nusantara bau nusantara,0,0,0,0,0,0,0,0,0,0,0,0,0
9482,7943,haha banci kaleng langsung nyungsep pakai akun palsu banci ya saracen waspada waspada,1,1,1,0,0,0,0,1,0,1,0,0,1
9483,2930,gila manusia bejat lahir batin maksiat muka syariat tuhan rusak hina duuhhhh gustiiiiiiiiiiiiiiii,0,1,0,0,0,0,0,0,0,0,0,0,1
9484,12831,iya tai,0,0,0,0,0,0,0,0,0,0,0,0,0
9485,12462,video tangerang cikupa orang iya nikah kemarin viral 6 orang ciduk xf0 x9f x98 x82 xf0 x9f x98 x82 rukun warga antek antek iya,0,0,0,0,0,0,0,0,0,0,0,0,0
9486,8062,masuk jokowi tokoh muslim pengaruh kepala staf presiden jenderal purna moeldoko anggap bukti juang presiden umat muslim indonesia tokoh muslim pengaruh the muslim,0,0,0,0,0,0,0,0,0,0,0,0,0
9487,5034,owner nya order sakit,0,0,0,0,0,0,0,0,0,0,0,0,0
9488,1137,bayar a is ya menang te awa sakit multi talenta na is film komunis,0,0,0,0,0,0,0,0,0,0,0,0,0
9489,1886,kasih kerja rumah segara kerja molor 2 korban tukang ceramah radikal gentayang anggota dewan wakil rakyat baca buku the power of now tonton power of love laku,0,0,0,0,0,0,0,0,0,0,0,0,0
9490,4557,perintah ulama ganyang partai komunis indonesia uniform resource locator,1,0,0,1,0,0,0,0,1,0,0,1,1
9491,7945,tulis twit kafirun munafik bau bau partai komunis indonesia pancasila indonesia mental mental kacung,1,1,1,0,1,1,0,0,0,1,0,0,1
9492,3870,mari borong borong habis bantu fakir umat miskin ulama borong borong borong,0,0,0,0,0,0,0,0,0,0,0,0,0
9493,3272,bikin berita media sosial media mainstream kuasa asing perang opini handphone gembos berita media mainstream cina,0,0,0,0,0,0,0,0,0,0,0,0,0
9494,5415,cupuuu culun,1,1,1,0,0,0,0,0,1,1,0,0,1
9495,8946,mulia tokoh kenal anti asing bersih sederhana asli sabda lugas ncc,0,0,0,0,0,0,0,0,0,0,0,0,0
9496,12350,katolik km umat islam akidah km beda,0,0,0,0,0,0,0,0,0,0,0,0,0
9497,8181,segeulgie cantik sipit kayak,0,0,0,0,0,0,0,0,0,0,0,0,0
9498,5275,lesbian gay bisexual transgender lgbt rupa simpang orientasi seksual be entangan fitrah manusia agama adat masyarakat indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,7607,johor negeri pesat bangun golong profesional jaga agama,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,7409,tenaga kerja asing hina bos indonesia jajah lemah x perintah mu 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0,1
9501,3054,konbatnya gue pegang xf0 x9f x98 x8c wkwk geblek,0,1,0,0,0,0,0,0,0,0,0,0,1
9502,11700,jujur mahal 2019 ganti presiden negara republik indonesia bebas khianat bangsa cc,1,0,1,0,0,0,0,0,1,1,0,0,1
9503,2051,orde pilih prabowo reformasi pilih jokowi nasib pilih kecuali nasib negara,1,0,1,0,0,0,0,0,1,1,0,0,1
9504,5267,gue anak ekonomi paham cetak duit pikir devisa adminnya gerindra sih geblek,1,1,0,1,0,0,0,0,1,0,1,0,1
9505,234,lahir kembang gera komunis indonesia pisah buah organisasi nama indische sociaal democratische vereeniging,0,0,0,0,0,0,0,0,0,0,0,0,0
9506,8389,bekas pabrik gula tjolomadoe karanganyar jawa ubah buah gedung pe unjuk cagar budaya pe gelar konser gedung,0,0,0,0,0,0,0,0,0,0,0,0,0
9507,10435,papar kepala polisi resor bikin kepala polisi daerah pulau riau pilih kepala daerah tanjung pinang aman netral,0,0,0,0,0,0,0,0,0,0,0,0,0
9508,7473,lihat banget bego nya empok silvy and agus debat final pilih kepala daerah jakarta,1,1,1,0,0,0,0,0,1,1,0,0,1
9509,2053,orang lupa bayar karyawan nya bacot,1,1,1,0,0,0,0,0,1,1,0,0,1
9510,4192,seram coy lihat bencong tengkar jiwa laki,0,0,0,0,0,0,0,0,0,0,0,0,0
9511,2047,anjing seram sumpah cari tau,0,1,0,0,0,0,0,0,0,0,0,0,1
9512,7571,ab orang usaha keras hasil kerja,0,0,0,0,0,0,0,0,0,0,0,0,0
9513,10073,presiden gelar rapat kabinet batas agenda bahas cepat laksana usaha i,0,0,0,0,0,0,0,0,0,0,0,0,0
9514,897,hhhhmmm akibat korban gizi buruk salah paham,0,0,0,0,0,0,0,0,0,0,0,0,0
9515,4454,seyogyanya benci ilfeel keparat otak sumbu pendek modal sandang,1,1,1,0,0,0,0,0,1,1,0,0,1
9516,8475,uym dukung rezim hmmm,0,0,0,0,0,0,0,0,0,0,0,0,0
9517,9197,gebuk pasu congor rusuh sikat habis kasih kendor makhluk makhluk sontoloyo,1,1,0,1,0,0,0,0,1,0,0,1,1
9518,2104,tumbang sukses adu domba komunis liberalis pusing sang ancang perang tampil bangsa menang,0,0,0,0,0,0,0,0,0,0,0,0,0
9519,3313,aduh nyata salah paham ya islam kafir beda 3 kafir harbi muahid kafir dzimmi,0,0,0,0,0,0,0,0,0,0,0,0,0
9520,9377,eh tai bangsat omong kayak iwan bopeng potong leher tentara nasional indonesia bangsat iwan bopeng tentara nasional indonesia tai,1,1,1,0,0,0,0,0,1,1,0,0,1
9521,10889,peristiwa mei 98 refleksi puncak marah rakyat rezim militeristik presiden militeristik bukti indonesia bangkrut,1,0,0,1,0,0,0,0,1,0,1,0,1
9522,3880,dukung 200 nyata najwa komisi berantas korupsi dewan wakil rakyat bubar,1,0,0,1,0,0,0,0,1,0,0,1,1
9523,8550,pilih nista agama teman koruptor korup,0,0,0,0,0,0,0,0,0,0,0,0,0
9524,2308,ambisi jokowi calon presiden dukung ulama,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,12401,pas razia polisi siswa partai adil sejahtera polisi aman sekolah pakai kerudung suruh rambut ikat jilbab pas razia ciduk pakai jilbab suruh pakai taplak jam pulang wkwk,0,0,0,0,0,0,0,0,0,0,0,0,0
9526,8288,uang muanas munafik,1,0,1,0,0,0,0,0,1,1,0,0,1
9527,3944,malin kundang ahok durhaka asbak iklan ahok jahat kampanye ahok jahat,1,1,1,0,0,0,0,0,1,1,0,0,1
9528,5012,tangung blokir jokowi yuk ah tingkat lengser jokowi biar hidup bangsa negara negara republik indonesia tenang damai,1,0,1,0,0,0,0,0,1,0,0,1,1
9529,1009,aimu partai demokrasi indonesia juang bajing,1,1,0,1,0,0,0,0,1,0,1,0,1
9530,12810,tolong nak rumah orang renovasi cari iklan kat twitter facebook harga yahudi kualitas ikhlas duit jalan jalan orang kampung orang kampung murah teliti,0,0,0,0,0,0,0,0,0,0,0,0,0
9531,1311,haha keras bro harga ganti presiden pilih prabowo fokus dukung prabowo,0,0,0,0,0,0,0,0,0,0,0,0,0
9532,5946,cebong kayak dongok abadi gampang kibul,1,1,1,0,0,0,0,0,1,1,0,0,1
9533,7765,oke tunggu bang jafar nya insya allah saksi warga nu,0,0,0,0,0,0,0,0,0,0,0,0,0
9534,6114,andritany ismed sofyan ramdani lestaluhu wakil tim persija rumah duka almarhum fahreza siang,0,0,0,0,0,0,0,0,0,0,0,0,0
9535,10498,tim ahok otak toilet otak tumpul anies komit pancasila ahok kafir pancasila,1,1,1,0,1,0,0,0,0,1,0,0,1
9536,4394,ritual buka bumi budaya laku masyarakat politeknik manufaktur negeri bandung pakat langkah langkah jadwal turun sawah musim tanam gaduh 2018 a syukur hasil panen kawal tani,0,0,0,0,0,0,0,0,0,0,0,0,0
9537,8440,yuk acara launching kaji ekonomi syariat jaka a jumat 20 april 2018 12 45 14 00 ba jumat tema investasi pasar modal syariat halal haram narasumber ustad mahbub afi ram,0,0,0,0,0,0,0,0,0,0,0,0,0
9538,381,partai komunis indonesia alias ai korupsi indonesia ganyang,1,0,0,1,0,0,0,0,1,0,1,0,1
9539,12000,sipit banget wkwk,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,8361,oi anjir bolot banget gue paham uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0,1
9541,2457,heboh anies be emu erdogan warganet gubernur presiden plonga plongo obrol sambung plonga plongo pimpin muslim ya komen warganet,0,0,0,0,0,0,0,0,0,0,0,0,0
9542,10087,jokowi antek zionis komunis paranoid islam uniform resource locator,1,0,1,0,1,0,0,0,0,1,0,0,1
9543,7826,hem sampah tengok live facebook khair din habis habis pusing pasal manifesto ph agama golong dap cina kristiani he nama dap pas eh geram lepas dok motif nak sel,1,0,1,0,1,1,0,0,0,1,0,0,1
9544,5914,protes anies konsisten janji kampanye janji realisasi batal gubernur,1,0,1,0,0,0,0,0,1,1,0,0,1
9545,5674,99woojinn panggil gue bodoh nw oojinprk panggil gue bodoh nparjin panggil gue bego besok besok autis gue,0,1,0,0,0,0,0,0,0,0,0,0,1
9546,6285,bbb for bangsat,0,1,0,0,0,0,0,0,0,0,0,0,1
9547,2554,ya gue kakak laki mulut lemas banget kayak banci marah mentolo gue cangkem e,1,1,1,0,0,0,0,1,0,1,0,0,1
9548,6727,men mensiv uhu mw brojol iya moga langgeng tengkar tengkar kayak bom bom car moga panutan gubya mwaaaa xe2 x9d xa4,0,0,0,0,0,0,0,0,0,0,0,0,0
9549,1501,produk asing tolong buka sejarah islam masuk cina ketimbang nusantara baju koko takwa asli cina budaya jubah pakai budaya impor arab tolong telanjang biar sesi,0,0,0,0,0,0,0,0,0,0,0,0,0
9550,11776,taehyung gemar berat mbak kunti xf0 x9f x98 xad,0,0,0,0,0,0,0,0,0,0,0,0,0
9551,9916,najis mahal mahal sih,0,1,0,0,0,0,0,0,0,0,0,0,1
9552,4811,salam periode wujud jokowi presiden pilih 2019 insyaallah do a rakyat negeri diijabah allah subhanahu wa taala usaha ikhlas indonesia jokowi pilih 2019,0,0,0,0,0,0,0,0,0,0,0,0,0
9553,11575,harga konsumsi turun ideal ekonomi tumbuh duh,0,0,0,0,0,0,0,0,0,0,0,0,0
9554,8915,nyata ciri khas orang nusantara benci ras tionghoa xf0 x9f x98 x82,1,0,0,1,0,1,0,0,0,0,1,0,1
9555,5736,mayoritas citizen wajib kawin but islam dok pon allahu akbar pesan,0,0,0,0,0,0,0,0,0,0,0,0,0
9556,8021,ganti mudah mudah ekonomi sulit,1,0,1,0,0,0,0,0,1,1,0,0,1
9557,3748,jawa timur anti hoaks pilih kepala daerah damai deklarasi anti hoaks guru banting st yusup,0,0,0,0,0,0,0,0,0,0,0,0,0
9558,5339,budaya beli cabe rawit bos,0,0,0,0,0,0,0,0,0,0,0,0,0
9559,1046,pakar ekonomi sambut positif jokowi harry tanoe,0,0,0,0,0,0,0,0,0,0,0,0,0
9560,4305,percaya nenek peot bera i otak dungu atur presiden no 20 2018 tenaga kerja asing ribut baca lengkap,0,1,0,0,0,0,0,0,0,0,0,0,1
9561,4376,ala ala kutu onta bela wkwk,0,1,0,0,0,0,0,0,0,0,0,0,1
9562,2394,ai bintang kuat posisi pilih 2019,0,0,0,0,0,0,0,0,0,0,0,0,0
9563,5971,industri orang cina kerja wkwk,0,0,0,0,0,0,0,0,0,0,0,0,0
9564,6375,twitnya makan ringan gue cape gue urus banci,1,1,1,0,0,0,0,1,0,1,0,0,1
9565,9837,melayu hilang whatsapp yahudi beli haha,0,0,0,0,0,0,0,0,0,0,0,0,0
9566,4,kaum cebong kafir lihat dongok dungu haha,1,1,0,1,1,0,0,0,0,0,1,0,1
9567,5917,bacot nih pecun uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,1
9568,7001,presiden threshold upaya rezim mempe ahankan kuasa cenderung otoriter,0,0,0,0,0,0,0,0,0,0,0,0,0
9569,4385,suka joged bumbung eka satya budaya kuwum marga tolak berita hoaks dukung pilih kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0,0
9570,5225,mas sa pakai kacamata petang situ senyum ganteng lihat sapa ya sapa budek hhhh omong mas mas kolam kali senyum judes buang muka mulu buang muka,0,1,0,0,0,0,0,0,0,0,0,0,1
9571,12001,gogobli mudah toko obat apotek pasok obat online,0,0,0,0,0,0,0,0,0,0,0,0,0
9572,8959,bayak tangkap korupsi komisi berantas korupsi gagal bubar serah polisi jaksa,1,0,0,1,0,0,0,0,1,0,0,1,1
9573,9196,cina senang indonesia susah canda sih encek csis harry tjan silalahi 80 an,1,0,0,1,0,1,0,0,0,0,1,0,1
9574,7076,bencong ivan percaya aduh kakak nya rebut laki orang bangga ya iya bilang hidup jujur jujur dese hobi boboin lekong mulu saban bal,1,1,1,0,0,0,0,1,0,1,0,0,1
9575,9613,bantah iman allah subhanahu wa taala iman biadab wajib lopor buang islam,1,1,0,1,1,0,0,0,0,0,0,1,1
9576,3026,on the way manusia homo,1,1,1,0,0,0,0,1,0,1,0,0,1
9577,9815,5 kerja abang,0,0,0,0,0,0,0,0,0,0,0,0,0
9578,11369,om otoriter,1,0,1,0,0,0,0,0,1,1,0,0,1
9579,912,aneh om buang sampah tenggelam aneh tenggelam darat,0,0,0,0,0,0,0,0,0,0,0,0,0
9580,859,heran setan iblis kabur takut dengar azan makhluk allah anteng dengar azan pura pura budek kuping kalah setan iblis,1,1,1,0,0,0,1,0,0,1,0,0,1
9581,12404,dap anti islam undipkrundidap mohon sebar luas dap jajah inci bumi malaysia nih allahu akbar,0,0,0,0,0,0,0,0,0,0,0,0,0
9582,424,copot darmin nasution menteri ekonomi ekonomi bodoh turun daya beli jabat,1,1,1,0,0,0,0,0,1,1,0,0,1
9583,12658,berani foto cundang antek antek kompeni tonton bokep mulu ditwitter hancur indonesia dasar otak mesum,1,1,1,0,0,0,0,1,0,1,0,0,1
9584,4035,hore xc3 xa8e anjing suka asing asing dasar munafik,1,1,1,0,0,0,0,0,1,1,0,0,1
9585,11888,cak imin the next wakil presiden cak imin representasi kaum muda santri islam moderat,0,0,0,0,0,0,0,0,0,0,0,0,0
9586,3892,orang islam bodoh goblok milik ahok debat final pilih kepala daerah jakarta,1,1,1,0,0,0,0,0,1,1,0,0,1
